"","subject","activity","mean"
"30338","24",2,-0.659268312372881
"30339","24",3,-0.511152755818182
"30340","24",4,-0.990713770147059
"30341","24",5,-0.984579547681159
"30342","24",6,-0.992928838472222
"30343","25",1,-0.661325520675676
"30344","25",2,-0.740903471076923
"30345","25",3,-0.607853496034483
"30346","25",4,-0.992282710307692
"30347","25",5,-0.982703637702703
"30348","25",6,-0.975196825616438
"30349","26",1,-0.512208407118644
"30350","26",2,-0.592493454
"30351","26",3,-0.3695950796
"30352","26",4,-0.992461088076923
"30353","26",5,-0.988735918378378
"30354","26",6,-0.994489442236843
"30355","27",1,-0.434639573333333
"30356","27",2,-0.676969424117647
"30357","27",3,-0.335059027727273
"30358","27",4,-0.993010055714286
"30359","27",5,-0.989727327625001
"30360","27",6,-0.993829242702703
"30361","28",1,-0.455828401851852
"30362","28",2,-0.62802031627451
"30363","28",3,-0.345732809782609
"30364","28",4,-0.974356506527778
"30365","28",5,-0.96040231113924
"30366","28",6,-0.983804827375
"30367","29",1,-0.509910781132075
"30368","29",2,-0.543661674081633
"30369","29",3,-0.398267026875
"30370","29",4,-0.993323809
"30371","29",5,-0.991254285846154
"30372","29",6,-0.99536653
"30373","3",1,-0.562471328275862
"30374","3",2,-0.573885921186441
"30375","3",3,-0.403664348571429
"30376","3",4,-0.976110812115384
"30377","3",5,-0.963107773934427
"30378","3",6,-0.985293341451613
"30379","30",1,-0.476175092461538
"30380","30",2,-0.658857726461539
"30381","30",3,-0.523727094354839
"30382","30",4,-0.989701969193549
"30383","30",5,-0.97464497220339
"30384","30",6,-0.984692408857143
"30385","4",1,-0.650566371666667
"30386","4",2,-0.565376237884615
"30387","4",3,-0.360981794111111
"30388","4",4,-0.972477099
"30389","4",5,-0.962952795535714
"30390","4",6,-0.985810867592593
"30391","5",1,-0.217919444160714
"30392","5",2,-0.304288294723404
"30393","5",3,-0.0864175155680851
"30394","5",4,-0.969339965227273
"30395","5",5,-0.9520305975
"30396","5",6,-0.990394358269231
"30397","6",1,-0.215681057257895
"30398","6",2,-0.210277827627451
"30399","6",3,0.104541210958333
"30400","6",4,-0.965763302181818
"30401","6",5,-0.968525954035088
"30402","6",6,-0.964767240526316
"30403","7",1,-0.471393808070176
"30404","7",2,-0.678656279411765
"30405","7",3,-0.478430368297872
"30406","7",4,-0.983180829583333
"30407","7",5,-0.981588059622642
"30408","7",6,-0.9910813
"30409","8",1,-0.37454014125
"30410","8",2,-0.440722889512195
"30411","8",3,-0.204843357868421
"30412","8",4,-0.987967229565217
"30413","8",5,-0.991030552037037
"30414","8",6,-0.988868577407408
"30415","9",1,-0.478379256730769
"30416","9",2,-0.651167107959184
"30417","9",3,-0.438311893571429
"30418","9",4,-0.9732416318
"30419","9",5,-0.972518800222222
"30420","9",6,-0.979805820599999
"30421","1",1,-0.294297401726316
"30422","1",2,-0.624061279811321
"30423","1",3,-0.523053729591837
"30424","1",4,-0.990472329574468
"30425","1",5,-0.992700891886792
"30426","1",6,-0.8947559576
"30427","10",1,-0.423926340943396
"30428","10",2,-0.470199398085106
"30429","10",3,-0.446576081578947
"30430","10",4,-0.989566168518518
"30431","10",5,-0.944970724318182
"30432","10",6,-0.96345233137931
"30433","11",1,-0.586942653728813
"30434","11",2,-0.667381104444444
"30435","11",3,-0.598625885652174
"30436","11",4,-0.988878437358491
"30437","11",5,-0.985334392340425
"30438","11",6,-0.978255222280702
"30439","12",1,-0.4028126666
"30440","12",2,-0.559860184615385
"30441","12",3,-0.264243699434783
"30442","12",4,-0.973851395294117
"30443","12",5,-0.954428168688525
"30444","12",6,-0.960837515
"30445","13",1,-0.303294527719298
"30446","13",2,-0.651725372545455
"30447","13",3,-0.474341135744681
"30448","13",4,-0.988344230816327
"30449","13",5,-0.973773695263158
"30450","13",6,-0.974011587096774
"30451","14",1,-0.68581041338983
"30452","14",2,-0.69545373462963
"30453","14",3,-0.471437237777778
"30454","14",4,-0.988958012407408
"30455","14",5,-0.968202464333334
"30456","14",6,-0.962957475490196
"30457","15",1,-0.451752870555556
"30458","15",2,-0.645556420625
"30459","15",3,-0.418750896428571
"30460","15",4,-0.991933881694915
"30461","15",5,-0.969409094150943
"30462","15",6,-0.974004230555556
"30463","16",1,-0.694347268039216
"30464","16",2,-0.694763996078431
"30465","16",3,-0.661454525957447
"30466","16",4,-0.985858426956521
"30467","16",5,-0.984417905128205
"30468","16",6,-0.984537934857143
"30469","17",1,-0.457387296557377
"30470","17",2,-0.684466208958334
"30471","17",3,-0.609467594782608
"30472","17",4,-0.99387265953125
"30473","17",5,-0.989299509615385
"30474","17",6,-0.979460678309859
"30475","18",1,-0.671132343214286
"30476","18",2,-0.769325962586207
"30477","18",3,-0.692367216727273
"30478","18",4,-0.993458869122807
"30479","18",5,-0.982307244931506
"30480","18",6,-0.995641977846154
"30481","19",1,0.023172566725
"30482","19",2,-0.315117543375
"30483","19",3,0.0228592407179487
"30484","19",4,-0.987445602465754
"30485","19",5,-0.975747987534247
"30486","19",6,-0.967789737951808
"30487","2",1,-0.367708980745763
"30488","2",2,-0.499436181875
"30489","2",3,-0.225804667659574
"30490","2",4,-0.987318296739131
"30491","2",5,-0.97651177
"30492","2",6,-0.991698544166666
"30493","20",1,-0.221982026905882
"30494","20",2,-0.48055875717647
"30495","20",3,-0.20296956636
"30496","20",4,-0.970319230606061
"30497","20",5,-0.909967746438356
"30498","20",6,-0.985973936029411
"30499","21",1,-0.360640239923077
"30500","21",2,-0.641207904468085
"30501","21",3,-0.542289519777778
"30502","21",4,-0.989637401058823
"30503","21",5,-0.970575296629213
"30504","21",6,-0.983332117888889
"30505","22",1,-0.223362281786957
"30506","22",2,-0.447505642380952
"30507","22",3,-0.376713119722222
"30508","22",4,-0.981587227258065
"30509","22",5,-0.941562607142857
"30510","22",6,-0.965225901666667
"30511","23",1,-0.461582579152542
"30512","23",2,-0.586899924313726
"30513","23",3,-0.30910166137037
"30514","23",4,-0.984299636911765
"30515","23",5,-0.975805004117647
"30516","23",6,-0.983534944166666
"30517","24",1,-0.461401835172414
"30518","24",2,-0.579285773050847
"30519","24",3,-0.347111054945455
"30520","24",4,-0.990426407352941
"30521","24",5,-0.975166961159421
"30522","24",6,-0.978178007083333
"30523","25",1,-0.610620459729729
"30524","25",2,-0.712903256615385
"30525","25",3,-0.331543939517241
"30526","25",4,-0.990718222307692
"30527","25",5,-0.97585702527027
"30528","25",6,-0.959993729863013
"30529","26",1,-0.508531956949153
"30530","26",2,-0.503290340327273
"30531","26",3,-0.30131885066
"30532","26",4,-0.995110114871795
"30533","26",5,-0.975885432702703
"30534","26",6,-0.99126354631579
"30535","27",1,-0.55203693
"30536","27",2,-0.699568914901961
"30537","27",3,-0.526643463181818
"30538","27",4,-0.992984339428571
"30539","27",5,-0.9823322755
"30540","27",6,-0.992513223783784
"30541","28",1,-0.389446294629629
"30542","28",2,-0.543112497843137
"30543","28",3,-0.135230884217391
"30544","28",4,-0.978960166250001
"30545","28",5,-0.927663214936708
"30546","28",6,-0.958298934625
"30547","29",1,-0.465184566226415
"30548","29",2,-0.537174182653061
"30549","29",3,-0.408403110833333
"30550","29",4,-0.992049047333333
"30551","29",5,-0.980999978
"30552","29",6,-0.99588418347826
"30553","3",1,-0.46194546137931
"30554","3",2,-0.506782654067797
"30555","3",3,-0.388417941102041
"30556","3",4,-0.971364973846154
"30557","3",5,-0.939042438688524
"30558","3",6,-0.976236762419355
"30559","30",1,-0.539008885692308
"30560","30",2,-0.773285572461539
"30561","30",3,-0.566899081290322
"30562","30",4,-0.991924377258064
"30563","30",5,-0.956048039322034
"30564","30",6,-0.982222343857143
"30565","4",1,-0.509707556166667
"30566","4",2,-0.607102465
"30567","4",3,-0.470518570133333
"30568","4",4,-0.9701024498
"30569","4",5,-0.951090226964286
"30570","4",6,-0.973607465
"30571","5",1,-0.470434347964286
"30572","5",2,-0.320944616595745
"30573","5",3,-0.438712171914894
"30574","5",4,-0.962498138409091
"30575","5",5,-0.937159251785714
"30576","5",6,-0.982861380961539
"30577","6",1,-0.248458576578947
"30578","6",2,-0.174348056176471
"30579","6",3,-0.0617918520166666
"30580","6",4,-0.923430262363636
"30581","6",5,-0.941212317894737
"30582","6",6,-0.930586804035087
"30583","7",1,-0.289150119614035
"30584","7",2,-0.698920852352941
"30585","7",3,-0.554009090212766
"30586","7",4,-0.970716884791667
"30587","7",5,-0.95996184490566
"30588","7",6,-0.966662440384615
"30589","8",1,-0.378871842083333
"30590","8",2,-0.452886079365854
"30591","8",3,-0.330705264684211
"30592","8",4,-0.992144650652174
"30593","8",5,-0.980034825925926
"30594","8",6,-0.965709452222223
"30595","9",1,-0.467544657692308
"30596","9",2,-0.671061567346939
"30597","9",3,-0.490953783333333
"30598","9",4,-0.9565373198
"30599","9",5,-0.946286345111111
"30600","9",6,-0.9360431104
"30601","1",1,-0.428567488736842
"30602","1",2,-0.673591962075472
"30603","1",3,-0.390362072365306
"30604","1",4,-0.989509710212766
"30605","1",5,-0.994906439811321
"30606","1",6,-0.9675340198
"30607","10",1,-0.598135808679245
"30608","10",2,-0.651426332340425
"30609","10",3,-0.585385911578947
"30610","10",4,-0.990659834074074
"30611","10",5,-0.974360631136364
"30612","10",6,-0.965694617758621
"30613","11",1,-0.799251858983051
"30614","11",2,-0.823092206481481
"30615","11",3,-0.757875906956522
"30616","11",4,-0.988585078490566
"30617","11",5,-0.995452499148936
"30618","11",6,-0.988394416491228
"30619","12",1,-0.6455160438
"30620","12",2,-0.781896419230769
"30621","12",3,-0.53683988
"30622","12",4,-0.978348485294117
"30623","12",5,-0.971269117868852
"30624","12",6,-0.965554659166667
"30625","13",1,-0.449949821122807
"30626","13",2,-0.712714095454545
"30627","13",3,-0.264968513651064
"30628","13",4,-0.99205523755102
"30629","13",5,-0.980492720701754
"30630","13",6,-0.979077846935484
"30631","14",1,-0.653099394745763
"30632","14",2,-0.565188061481481
"30633","14",3,-0.235903743955555
"30634","14",4,-0.986738081851852
"30635","14",5,-0.969551763166666
"30636","14",6,-0.963238342745098
"30637","15",1,-0.729960611851852
"30638","15",2,-0.813478682083333
"30639","15",3,-0.664789752857143
"30640","15",4,-0.989089896271187
"30641","15",5,-0.987656390943396
"30642","15",6,-0.977062145972222
"30643","16",1,-0.77249850509804
"30644","16",2,-0.812510664509803
"30645","16",3,-0.537227964893617
"30646","16",4,-0.989938868550725
"30647","16",5,-0.992094358589744
"30648","16",6,-0.988097707285715
"30649","17",1,-0.641678730327869
"30650","17",2,-0.68245935625
"30651","17",3,-0.591364945217391
"30652","17",4,-0.994588526875
"30653","17",5,-0.993047430897436
"30654","17",6,-0.983713176197182
"30655","18",1,-0.730287059285714
"30656","18",2,-0.847793215689655
"30657","18",3,-0.778578853818182
"30658","18",4,-0.994348444912281
"30659","18",5,-0.991237315342466
"30660","18",6,-0.99115422
"30661","19",1,-0.287433729384615
"30662","19",2,-0.5993026895
"30663","19",3,-0.162268712646154
"30664","19",4,-0.986505388082192
"30665","19",5,-0.98652438479452
"30666","19",6,-0.984889848554217
"30667","2",1,-0.652497278644068
"30668","2",2,-0.689746590208333
"30669","2",3,-0.502539408553192
"30670","2",4,-0.990555503913044
"30671","2",5,-0.982602242777778
"30672","2",6,-0.988617580208333
"30673","20",1,-0.277701135592157
"30674","20",2,-0.52599426
"30675","20",3,-0.345397357288889
"30676","20",4,-0.978020501060606
"30677","20",5,-0.943583475753425
"30678","20",6,-0.978850170588235
"30679","21",1,-0.556677000769231
"30680","21",2,-0.681775213829787
"30681","21",3,-0.531682333555556
"30682","21",4,-0.990249782823529
"30683","21",5,-0.980588342471909
"30684","21",6,-0.980712522444445
"30685","22",1,-0.720806147608695
"30686","22",2,-0.763305056666667
"30687","22",3,-0.708368646944445
"30688","22",4,-0.974737917903226
"30689","22",5,-0.98335194968254
"30690","22",6,-0.979608358333333
"30691","23",1,0.298776018126068
"30692","23",2,-0.522047840980392
"30693","23",3,-0.0430286675388889
"30694","23",4,-0.980114286176471
"30695","23",5,-0.972163580147059
"30696","23",6,-0.981696722916667
"30697","24",1,-0.575822792068965
"30698","24",2,-0.676454167118644
"30699","24",3,-0.546600286727273
"30700","24",4,-0.991120354117647
"30701","24",5,-0.981136984782609
"30702","24",6,-0.97884908875
"30703","25",1,-0.848026014594594
"30704","25",2,-0.857565793692308
"30705","25",3,-0.840498573793104
"30706","25",4,-0.990890109384615
"30707","25",5,-0.987115750945946
"30708","25",6,-0.972776818493151
"30709","26",1,-0.636574906610169
"30710","26",2,-0.742752951818182
"30711","26",3,-0.6338157704
"30712","26",4,-0.99383758525641
"30713","26",5,-0.988344126351351
"30714","26",6,-0.990080743947368
"30715","27",1,-0.641413832982456
"30716","27",2,-0.765318682941177
"30717","27",3,-0.503032493863636
"30718","27",4,-0.990854824285714
"30719","27",5,-0.991123662375
"30720","27",6,-0.992742155405406
"30721","28",1,-0.710424550740741
"30722","28",2,-0.701612419411765
"30723","28",3,-0.49849299173913
"30724","28",4,-0.98152966875
"30725","28",5,-0.973835891898734
"30726","28",6,-0.977291759125
"30727","29",1,-0.651752370566038
"30728","29",2,-0.753621968571429
"30729","29",3,-0.760470238333333
"30730","29",4,-0.995079172666667
"30731","29",5,-0.995661495692308
"30732","29",6,-0.996697438695652
"30733","3",1,-0.619665664137931
"30734","3",2,-0.823693088135593
"30735","3",3,-0.743961495714286
"30736","3",4,-0.980642440961539
"30737","3",5,-0.971102407377049
"30738","3",6,-0.985596716935484
"30739","30",1,-0.564345481230769
"30740","30",2,-0.768647977076923
"30741","30",3,-0.676463186129033
"30742","30",4,-0.990658061129032
"30743","30",5,-0.955105819661017
"30744","30",6,-0.977332527142858
"30745","4",1,-0.8480069915
"30746","4",2,-0.867171564230769
"30747","4",3,-0.868597133777778
"30748","4",4,-0.9823744084
"30749","4",5,-0.977067649107143
"30750","4",6,-0.986605086481481
"30751","5",1,-0.594814211607143
"30752","5",2,-0.680573043829787
"30753","5",3,-0.539034227021277
"30754","5",4,-0.974552064772727
"30755","5",5,-0.956460217678571
"30756","5",6,-0.982998174038461
"30757","6",1,-0.518959256385965
"30758","6",2,-0.579729492352941
"30759","6",3,-0.2869238863125
"30760","6",4,-0.961350949454546
"30761","6",5,-0.960373755263158
"30762","6",6,-0.961659499824561
"30763","7",1,-0.116671643614035
"30764","7",2,-0.679966650784314
"30765","7",3,-0.203328935382979
"30766","7",4,-0.982225819791667
"30767","7",5,-0.980421616415094
"30768","7",6,-0.97465281326923
"30769","8",1,-0.512061365208333
"30770","8",2,-0.528627722682927
"30771","8",3,-0.301323331947369
"30772","8",4,-0.98656367326087
"30773","8",5,-0.98421424
"30774","8",6,-0.97075294537037
"30775","9",1,-0.600068501730769
"30776","9",2,-0.760541036938776
"30777","9",3,-0.460937192619048
"30778","9",4,-0.9721559888
"30779","9",5,-0.977966499111111
"30780","9",6,-0.9587561398
"30781","1",1,-0.409432594
"30782","1",2,-0.603776643207547
"30783","1",3,-0.226432215061225
"30784","1",4,-0.98411784
"30785","1",5,-0.989576411509434
"30786","1",6,-0.9431306684
"30787","10",1,-0.309906514943396
"30788","10",2,-0.513787600510638
"30789","10",3,-0.192179849292105
"30790","10",4,-0.987128194444445
"30791","10",5,-0.961245861363636
"30792","10",6,-0.977702786034483
"30793","11",1,-0.594160293559322
"30794","11",2,-0.752690410925926
"30795","11",3,-0.453612274347826
"30796","11",4,-0.977038401886792
"30797","11",5,-0.98676853425532
"30798","11",6,-0.983520174912281
"30799","12",1,-0.4926987304
"30800","12",2,-0.603034117115385
"30801","12",3,-0.206265376880435
"30802","12",4,-0.97095255
"30803","12",5,-0.967792243606558
"30804","12",6,-0.958212104166667
"30805","13",1,-0.377708086070176
"30806","13",2,-0.636596966
"30807","13",3,-0.367564175914894
"30808","13",4,-0.986340504489795
"30809","13",5,-0.979971288245614
"30810","13",6,-0.98448554967742
"30811","14",1,-0.605905052372881
"30812","14",2,-0.476181684259259
"30813","14",3,-0.0530175189688889
"30814","14",4,-0.981291430740741
"30815","14",5,-0.97281414
"30816","14",6,-0.97180424372549
"30817","15",1,-0.553106963703704
"30818","15",2,-0.684338932291667
"30819","15",3,-0.345837951238095
"30820","15",4,-0.9853883
"30821","15",5,-0.975657966037736
"30822","15",6,-0.975141563055555
"30823","16",1,-0.512405354313725
"30824","16",2,-0.718454676666667
"30825","16",3,-0.543080804042553
"30826","16",4,-0.985133227246377
"30827","16",5,-0.990258798717949
"30828","16",6,-0.990681167428572
"30829","17",1,-0.548186706393442
"30830","17",2,-0.683327633333333
"30831","17",3,-0.556412487391305
"30832","17",4,-0.98963868265625
"30833","17",5,-0.990373469230769
"30834","17",6,-0.984324518450705
"30835","18",1,-0.704420700357143
"30836","18",2,-0.708090694827586
"30837","18",3,-0.571376009636364
"30838","18",4,-0.989994782280702
"30839","18",5,-0.983988485068493
"30840","18",6,-0.990608779692308
"30841","19",1,-0.202584009348077
"30842","19",2,-0.4130881227
"30843","19",3,-0.0318898516820513
"30844","19",4,-0.97877496
"30845","19",5,-0.978375823561644
"30846","19",6,-0.982774919156626
"30847","2",1,-0.470018732372881
"30848","2",2,-0.461828638333333
"30849","2",3,0.0142176416668085
"30850","2",4,-0.980723688043478
"30851","2",5,-0.955146055740741
"30852","2",6,-0.98385865625
"30853","20",1,-0.316739119176471
"30854","20",2,-0.39538275945098
"30855","20",3,0.0823426792277778
"30856","20",4,-0.972936286363636
"30857","20",5,-0.939175704657534
"30858","20",6,-0.978885341029412
"30859","21",1,-0.524837513461539
"30860","21",2,-0.591719943191489
"30861","21",3,-0.401153876888889
"30862","21",4,-0.984000642470588
"30863","21",5,-0.970635667977528
"30864","21",6,-0.985790488666666
"30865","22",1,-0.305423727826087
"30866","22",2,-0.552135995452381
"30867","22",3,-0.372809082777778
"30868","22",4,-0.972194000967742
"30869","22",5,-0.973052162222223
"30870","22",6,-0.972693905694444
"30871","23",1,-0.467410624237288
"30872","23",2,-0.616700766666667
"30873","23",3,-0.334251604566667
"30874","23",4,-0.982251681176471
"30875","23",5,-0.980538912647059
"30876","23",6,-0.992301203472222
"30877","24",1,-0.632884736551724
"30878","24",2,-0.693851279152542
"30879","24",3,-0.469851447818182
"30880","24",4,-0.986963796617647
"30881","24",5,-0.980012389710145
"30882","24",6,-0.990927874444444
"30883","25",1,-0.70090352527027
"30884","25",2,-0.77790823276923
"30885","25",3,-0.573545998448276
"30886","25",4,-0.987861761230769
"30887","25",5,-0.976062275
"30888","25",6,-0.970401632054795
"30889","26",1,-0.497389243898305
"30890","26",2,-0.632413735818182
"30891","26",3,-0.4194442812
"30892","26",4,-0.989164783974359
"30893","26",5,-0.978951238513513
"30894","26",6,-0.992213752236843
"30895","27",1,-0.432328239122807
"30896","27",2,-0.62899685882353
"30897","27",3,-0.291838349340909
"30898","27",4,-0.986755225428571
"30899","27",5,-0.9865213615
"30900","27",6,-0.991039595540541
"30901","28",1,-0.408617777777778
"30902","28",2,-0.525464606666667
"30903","28",3,-0.337789396869565
"30904","28",4,-0.962123290972222
"30905","28",5,-0.950574105443038
"30906","28",6,-0.975648365
"30907","29",1,-0.463795223962264
"30908","29",2,-0.606528157755102
"30909","29",3,-0.3814209425
"30910","29",4,-0.9909641955
"30911","29",5,-0.987378249384616
"30912","29",6,-0.99464369884058
"30913","3",1,-0.582243504827586
"30914","3",2,-0.562887891186441
"30915","3",3,-0.314655520244898
"30916","3",4,-0.968779975576923
"30917","3",5,-0.944734653278689
"30918","3",6,-0.979229599193548
"30919","30",1,-0.530440626615385
"30920","30",2,-0.678338731384615
"30921","30",3,-0.429460166829032
"30922","30",4,-0.98430252
"30923","30",5,-0.961902498135593
"30924","30",6,-0.970277805428571
"30925","4",1,-0.597324358666667
"30926","4",2,-0.638068375
"30927","4",3,-0.334661369244445
"30928","4",4,-0.959903384
"30929","4",5,-0.948266755714286
"30930","4",6,-0.980874906666666
"30931","5",1,-0.0681002909285714
"30932","5",2,-0.365340367659574
"30933","5",3,0.117473050276596
"30934","5",4,-0.952463809772727
"30935","5",5,-0.925996256428572
"30936","5",6,-0.987918754615384
"30937","6",1,-0.24750421554386
"30938","6",2,-0.238480693313725
"30939","6",3,0.226938181520833
"30940","6",4,-0.933528702363636
"30941","6",5,-0.949757124210526
"30942","6",6,-0.947887293157895
"30943","7",1,-0.553186624385965
"30944","7",2,-0.739346785098039
"30945","7",3,-0.445118195319149
"30946","7",4,-0.977462589166667
"30947","7",5,-0.967644209811321
"30948","7",6,-0.984283029038461
"30949","8",1,-0.490406149375
"30950","8",2,-0.528872318536585
"30951","8",3,-0.233206172368421
"30952","8",4,-0.980264225869565
"30953","8",5,-0.98614617962963
"30954","8",6,-0.984172251111111
"30955","9",1,-0.386652661538462
"30956","9",2,-0.682440761020408
"30957","9",3,-0.343702570833333
"30958","9",4,-0.9574833722
"30959","9",5,-0.962601586666667
"30960","9",6,-0.970940964
"30961","1",1,0.353694184736842
"30962","1",2,0.674438256415094
"30963","1",3,0.511038277142857
"30964","1",4,0.991556533404255
"30965","1",5,0.99307723245283
"30966","1",6,0.89212957908
"30967","10",1,0.508765528867925
"30968","10",2,0.482029897234043
"30969","10",3,0.550757567368421
"30970","10",4,0.990519987962963
"30971","10",5,0.947470161818182
"30972","10",6,0.960789047586206
"30973","11",1,0.64154089559322
"30974","11",2,0.711219850555555
"30975","11",3,0.523177060217391
"30976","11",4,0.988861784716981
"30977","11",5,0.985612531276596
"30978","11",6,0.975434531403509
"30979","12",1,0.5087862144
"30980","12",2,0.558580979615385
"30981","12",3,0.276917954913043
"30982","12",4,0.975767905294118
"30983","12",5,0.95958138442623
"30984","12",6,0.963334709
"30985","13",1,0.325913570701754
"30986","13",2,0.669234786
"30987","13",3,0.53608540106383
"30988","13",4,0.990694158367347
"30989","13",5,0.98009156631579
"30990","13",6,0.977354536290322
"30991","14",1,0.614004461355932
"30992","14",2,0.701852190185185
"30993","14",3,0.623132258666667
"30994","14",4,0.990058645
"30995","14",5,0.971585729833333
"30996","14",6,0.962537576666667
"30997","15",1,0.394370793703704
"30998","15",2,0.614021842916667
"30999","15",3,0.551563041190476
"31000","15",4,0.991541059830509
"31001","15",5,0.972558107358491
"31002","15",6,0.964114278888889
"31003","16",1,0.745024796666666
"31004","16",2,0.764128510980392
"31005","16",3,0.672370834893617
"31006","16",4,0.988467919275362
"31007","16",5,0.984568365897436
"31008","16",6,0.984578244857143
"31009","17",1,0.510501381311475
"31010","17",2,0.597769908958334
"31011","17",3,0.578434505
"31012","17",4,0.99456115875
"31013","17",5,0.986982620897436
"31014","17",6,0.978355144507042
"31015","18",1,0.669698975714286
"31016","18",2,0.816282422413793
"31017","18",3,0.677013924145454
"31018","18",4,0.993910409122807
"31019","18",5,0.982175981095891
"31020","18",6,0.995997909230769
"31021","19",1,0.181109448330769
"31022","19",2,0.3326640309
"31023","19",3,-0.0588777532025641
"31024","19",4,0.985933253561644
"31025","19",5,0.974648524383562
"31026","19",6,0.973773193012048
"31027","2",1,0.420722813050847
"31028","2",2,0.443668553958333
"31029","2",3,0.161767013659575
"31030","2",4,0.986231316739131
"31031","2",5,0.977707245740741
"31032","2",6,0.992272077708333
"31033","20",1,0.434020928627451
"31034","20",2,0.588998149607843
"31035","20",3,0.300200013646667
"31036","20",4,0.970226787727273
"31037","20",5,0.913804515205479
"31038","20",6,0.988239756764706
"31039","21",1,0.323216741730769
"31040","21",2,0.628063754042553
"31041","21",3,0.657184576222222
"31042","21",4,0.989008141529412
"31043","21",5,0.97354881741573
"31044","21",6,0.983799080555555
"31045","22",1,0.24202536426087
"31046","22",2,0.538263315
"31047","22",3,0.428470274861111
"31048","22",4,0.984543182419355
"31049","22",5,0.934665260634921
"31050","22",6,0.967840746805556
"31051","23",1,0.29651244040678
"31052","23",2,0.599518122745098
"31053","23",3,0.431073456111111
"31054","23",4,0.983372927205883
"31055","23",5,0.974526314117647
"31056","23",6,0.984145249305555
"31057","24",1,0.560247506206897
"31058","24",2,0.700433421864407
"31059","24",3,0.369462717309091
"31060","24",4,0.990342700147059
"31061","24",5,0.974112622608696
"31062","24",6,0.976650334861111
"31063","25",1,0.633892840945946
"31064","25",2,0.753925257692308
"31065","25",3,0.463298264482759
"31066","25",4,0.991840533076923
"31067","25",5,0.977553227297297
"31068","25",6,0.955681935068493
"31069","26",1,0.511405220169491
"31070","26",2,0.553370848909091
"31071","26",3,0.149832501792
"31072","26",4,0.995217077435897
"31073","26",5,0.972566267162162
"31074","26",6,0.99124700368421
"31075","27",1,0.62825528245614
"31076","27",2,0.726121446666667
"31077","27",3,0.526284507045454
"31078","27",4,0.993069656
"31079","27",5,0.981930509375
"31080","27",6,0.992593805675675
"31081","28",1,0.436179972037037
"31082","28",2,0.535361038431373
"31083","28",3,0.267548229130435
"31084","28",4,0.980113683611111
"31085","28",5,0.932024165696203
"31086","28",6,0.959454624
"31087","29",1,0.495072508113208
"31088","29",2,0.574787913061224
"31089","29",3,0.293652069041667
"31090","29",4,0.992223048333333
"31091","29",5,0.98474162
"31092","29",6,0.996228556086957
"31093","3",1,0.440503282241379
"31094","3",2,0.515997571525424
"31095","3",3,0.359866768122449
"31096","3",4,0.972712322692308
"31097","3",5,0.943122707213115
"31098","3",6,0.9809461
"31099","30",1,0.582258441076923
"31100","30",2,0.808769028307692
"31101","30",3,0.591029897483871
"31102","30",4,0.993236130483871
"31103","30",5,0.962058608135593
"31104","30",6,0.982707364142858
"31105","4",1,0.6035013795
"31106","4",2,0.592657463269231
"31107","4",3,0.444014880888889
"31108","4",4,0.96158183
"31109","4",5,0.951127802142858
"31110","4",6,0.97445176037037
"31111","5",1,0.456006908571429
"31112","5",2,0.432556023617021
"31113","5",3,0.467283037234043
"31114","5",4,0.969391914772728
"31115","5",5,0.941836730357143
"31116","5",6,0.98349399576923
"31117","6",1,0.328181764
"31118","6",2,0.314755423176471
"31119","6",3,-0.0662757845
"31120","6",4,0.938372540181818
"31121","6",5,0.940246137719299
"31122","6",6,0.938153115964912
"31123","7",1,0.152626904969474
"31124","7",2,0.550290469019608
"31125","7",3,0.518595456170213
"31126","7",4,0.97554013375
"31127","7",5,0.967137021132076
"31128","7",6,0.9673505075
"31129","8",1,0.433932811458333
"31130","8",2,0.534121450243902
"31131","8",3,0.350748614263158
"31132","8",4,0.990938052608696
"31133","8",5,0.980442969814815
"31134","8",6,0.964805623333334
"31135","9",1,0.624212710384616
"31136","9",2,0.722454792857143
"31137","9",3,0.583890213142857
"31138","9",4,0.963996528999999
"31139","9",5,0.948937800666667
"31140","9",6,0.9404539988
"31141","1",1,0.4215186332
"31142","1",2,0.707645739433962
"31143","1",3,0.325176608836735
"31144","1",4,0.992050172978723
"31145","1",5,0.995094464339623
"31146","1",6,0.9668705628
"31147","10",1,0.614871933207547
"31148","10",2,0.71069215212766
"31149","10",3,0.540828539210526
"31150","10",4,0.993161948333333
"31151","10",5,0.976704163863636
"31152","10",6,0.972051497068965
"31153","11",1,0.824615779491525
"31154","11",2,0.866692082037037
"31155","11",3,0.746523952826087
"31156","11",4,0.989189231509434
"31157","11",5,0.995942280851064
"31158","11",6,0.989725486666667
"31159","12",1,0.655761639
"31160","12",2,0.821047563653846
"31161","12",3,0.595419593043478
"31162","12",4,0.981086089411764
"31163","12",5,0.971360310327869
"31164","12",6,0.967164816666667
"31165","13",1,0.44610356845614
"31166","13",2,0.766230778
"31167","13",3,0.333704478085106
"31168","13",4,0.993012616938775
"31169","13",5,0.979193792807017
"31170","13",6,0.978087158709678
"31171","14",1,0.633472647627119
"31172","14",2,0.517343871407407
"31173","14",3,0.513697956
"31174","14",4,0.988699198518519
"31175","14",5,0.972408581166667
"31176","14",6,0.974064924705883
"31177","15",1,0.805648334444444
"31178","15",2,0.798118292916667
"31179","15",3,0.62445512452381
"31180","15",4,0.991090500169492
